,description,headline,url,provider,date
34,"<b>GM</b>’s latest powertrain combination churns out maximum output ... new Malibu XL, Orlando and Traverse, at <b>Auto</b> Guangzhou 2018. Gasgoo not only offers timely news and profound insight about China <b>auto</b> industry, but also help with business connection ...",Chevrolet shows several new models at <b>Auto</b> Guangzhou 2018,http://autonews.gasgoo.com/auto_guangzhou_2018/70015379.html,Gasgoo,2018-11-16T07:26:00.0000000Z
35,"Here&#39;s how Ford Motor compares against its biggest U.S. rival, <b>General Motors</b> (<b>GM</b>), in terms of forward ... attesting to the pain that tariffs inflict on U.S. <b>auto</b> companies.",Ford Motor: 6.3% Yield And Dirt Cheap,https://seekingalpha.com/article/4222697-ford-motor-6_3-percent-yield-dirt-cheap,Seeking Alpha,2018-11-16T06:39:00.0000000Z
36,"The <b>GM</b> of former CEOs Jack Smith and Rick Wagoner tried to capitalize on growth in the traditional <b>auto</b> industry — the once-emerging markets of China, Eastern Europe and India — to drive the top line and deliver scale. Not Barra&#39;s <b>GM</b>: It&#39;s pushing ...","Howes: <b>GM</b> aims to drive transformation, promising risk, disruption",https://www.detroitnews.com/story/business/columnists/daniel-howes/2018/11/16/gm-drives-transformation-promising-risk-disruption/2014335002/,The Detroit News,2018-11-16T04:56:00.0000000Z
37,"Sales were mixed, and <b>GM</b> had made it known it was planning a successor to the Cavalier and the Pontiac Sunfire. There were fears the company planned to double its <b>car</b> production in Mexico. So, in fall 1998, Mahoning Valley leaders – including the ...",Campaign hopes to persuade <b>GM</b> to &#39;Drive It Home&#39; to Valley,https://www.vindy.com/news/2018/nov/15/campaign-hopes-persuade-gm-drive-it-home-valley/?nw,The Vindicator,2018-11-16T04:01:00.0000000Z
38,<b>General Motors</b> Co. and Sweden’s Volvo Cars export Chinese-made vehicles to the United States. China’s BYD <b>Auto</b> sells battery-powered buses to U.S. transit companies. Other Chinese brands have announced U.S. sales plans but have struggled to meet safety ...,Chinese automaker Zotye plans to sell vehicles in US in 2020,https://www.boston.com/cars/car-news/2018/11/15/chinese-automaker-zotye-plans-to-sell-vehicles-in-us-in-2020,Boston.com,2018-11-16T01:51:00.0000000Z
39,"The fund owned 622,223 shares of the <b>auto</b> manufacturer’s stock after buying an additional 34,600 shares during the period. Commonwealth Bank of Australia’s holdings in <b>General Motors</b> were worth $20,944,000 as of its most recent SEC filing. A number of ...",<b>General Motors</b> (<b>GM</b>) Shares Bought by Commonwealth Bank of Australia,https://www.dispatchtribunal.com/2018/11/15/general-motors-gm-shares-bought-by-commonwealth-bank-of-australia.html,dispatchtribunal.com,2018-11-16T00:06:00.0000000Z
40,Local leaders announced they are launching a “Drive It Home” campaign to urge <b>General Motors</b> “to support growing its investment ... will kick off the campaign with a news conference on Monday at the United <b>Auto</b> Workers Local 11112 Hall in Warren.,Valley leaders to launch “Drive It Home” campaign in support of <b>GM</b> plant,http://www.vindy.com/news/2018/nov/15/valley-leaders-launch-drive-it-home-campaign-suppo/,The Vindicator,2018-11-15T20:47:00.0000000Z
41,<b>GM</b>’s latest powertrain combination churns out maximum output ... with customized Michelin racing tires to provide powerful braking capability. The racing <b>car</b>’s body has a high-strength hydroformed aluminum frame with a lightweight aerodynamic package ...,Chevy FNR Carry All Concept Previews Shape Of Future Bowtie SUVs,https://www.motor1.com/news/276490/chevy-fnr-concept-china/,Motor1,2018-11-15T20:19:00.0000000Z
42,"Opinions expressed by Forbes Contributors are their own. Cars &amp; Bikes I cover the pervasive, yet little-understood <b>auto</b> industry. “We are in a year and a half going to get sort of what most of you think is a company that could be IPO’d with a couple ...","Maven, <b>GM</b>&#39;s <b>Car</b>-Sharing Service, Could Grow To A More Independent Future",https://www.forbes.com/sites/jimhenry/2018/11/15/maven-gms-car-sharing-service-could-grow-to-a-more-independent-future/,Forbes,2018-11-15T18:53:00.0000000Z
43,"Julia Steyn, vice president of Urban Mobility Programs at <b>GM</b>, wants the world to know what the <b>auto</b> maker is up to. She outlined what’s changing with <b>car</b> ownership and what <b>GM</b> is doing to stake its claim in ride sharing in a presentation at the Barclays ...",<b>GM</b> Says Ride Sharing is Going to Be Big. It Plans to Play Too.,https://www.barrons.com/articles/gm-says-ride-sharing-is-going-to-be-big-it-plans-to-play-too-1542310841,Barron&#39;s,2018-11-15T18:40:00.0000000Z
44,"The EV Drive Coalition, a broad coalition, including Tesla, <b>GM</b>, and Nissan, with a focused goal to reform ... giving consumers the freedom to decide which <b>car</b> they want in a free and fair market. Increased competition spurs more American innovation and ...","Tesla, <b>GM</b>, Nissan and Others Form Coalition To Reform EV Tax Credit",https://electriccarsreport.com/2018/11/tesla-gm-nissan-and-others-form-coalition-to-reform-ev-tax-credit/,electriccarsreport.com,2018-11-15T18:22:00.0000000Z
