,description,headline,url,provider,date
92,"DETROIT - <b>General</b> <b>Motors</b> Corp. is reviewing its brands and <b>may</b> try to jettison some to raise money as it burns through cash at an alarming rate. But industry analysts say buyer interest in the brands most likely to be sold - Buick, Hummer, Saab and ...","<b>General Motors may</b> try <b>to shed brands, but market is tough</b>",http://www.nydailynews.com/news/money/general-motors-shed-brands-market-tough-article-1.351638,New York Daily News,2008-07-07T06:28:00.0000000Z
93,"AFTER decades of standing pat on its agency lineup, the troubled automaker <b>General</b> <b>Motors</b> is finally taking steps to shake things up. <b>General</b> <b>Motors</b> is famous on Madison Avenue for being loyal to the agencies on its roster. Campbell-Ewald, for example, has ...",<b>General</b> <b>Motors</b> Accounts <b>May</b> Be Up for Grabs,https://www.nytimes.com/2006/03/17/business/media/general-motors-accounts-may-be-up-for-grabs.html,The New York Times,2006-03-17T00:00:00.0000000Z
94,"The uncertainty in the stock market and the growing friction between the head of Hughes Electronics, Michael Smith, and <b>General</b> <b>Motors</b> management is making it tougher for <b>General</b> <b>Motors</b> to sell Hughes, say executives close to the discussions. G.M. needs ...",<b>General Motors May</b> Be Running Into Problems in Sale of Hughes Electronics,https://www.nytimes.com/2001/03/19/business/general-motors-may-be-running-into-problems-in-sale-of-hughes-electronics.html,The New York Times,2001-03-19T12:00:00.0000000Z
95,"If you have a <b>General</b> <b>Motors</b> vehicle covered under the ignition switch recall, you&#39;re probably still waiting to have it fixed. The automaker said Monday it is still in the process of notifying customers as to when they can get their cars repaired.",<b>General</b> <b>Motors</b> owners still waiting for recall repairs,https://money.cnn.com/2014/04/06/autos/general-motors-recall-repair/index.html,CNN Money,2014-04-07T20:00:00.0000000Z
96,<b>General</b> <b>Motors</b> Co. says its vehicle production “has been impacted by the events in Japan.” The announcement is among the first indications that breaks in the global auto-industry supply chain resulting from last month’s earthquake and tsunami in ...,<b>General Motors May Cut Production Due To Parts Shortages</b>,https://blogs.wsj.com/drivers-seat/2011/04/20/general-motors-may-cut-production-due-to-parts-shortages/,The Wall Street Journal,2011-04-20T19:40:00.0000000Z
97,<b>General</b> <b>Motors</b> Company (NYSE:GM) seems unaffected and has managed to survive the negative publicity regarding the recalls of millions of its vehicles related to the defective ignition switches that caused 13 fatalities. The automaker reported that its ...,<b>General</b> <b>Motors</b> Withstands Recalls As Sales Rise In <b>May</b>,https://www.valuewalk.com/2014/06/general-motors-withstands-recalls-as-sales-rise-in-may/,ValueWalk,2014-06-03T21:34:00.0000000Z
98,"<b>General</b> <b>Motors</b> is moving its Cadillac brand headquarters from New York back to Macomb County, four years after heading to the big city to become more cosmopolitan. The move to Warren, across the street from GM&#39;s giant technical center, will take place in ...",<b>General</b> <b>Motors</b> to relocate Cadillac division to Warren,https://www.macombdaily.com/business/general-motors-to-relocate-cadillac-division-to-warren/article_3f9987d8-c1c5-11e8-8a6f-6bac042617af.html,The Macomb Daily,2018-09-26T21:10:00.0000000Z
0,"<b>General</b> <b>Motors</b> is moving its Cadillac brand headquarters from New York back to Macomb County, four years after heading to the big city to become more cosmopolitan. The move to Warren, across the street from GM&#39;s giant technical center, will take place in ...",<b>General</b> <b>Motors</b> to relocate Cadillac division to Warren,https://www.macombdaily.com/business/general-motors-to-relocate-cadillac-division-to-warren/article_3f9987d8-c1c5-11e8-8a6f-6bac042617af.html,The Macomb Daily,2018-09-26T21:10:00.0000000Z
1,"For fans of management books, this month marks a big anniversary. It was fifty years ago that Alfred Sloan’s now classic <b>My Years with General Motors</b> hit bookstores, and immediately appeared on The New York Times’ nonfiction bestsellers list.","‘<b>My Years with General Motors</b>’, Fifty Years On",https://hbr.org/2014/03/my-years-with-general-motors-fifty-years-on,Harvard Business Review,2014-03-08T12:27:00.0000000Z
2,"<b>General</b> <b>Motors</b> has proposed what it’s calling a “National Zero Emission Vehicle (NZEV) program” that would require automakers to sell a minimum volume of plug-in or fuel cell vehicles in the US. While this <b>may</b> sound like an innovative idea, it could ...","<b>General</b> <b>Motors</b>’ EV Plan <b>May</b> Sound Good, But it’s Bad News for Cars and Drivers. Here’s Why.",https://greenlivingguy.com/2018/10/general-motors-ev-plan-may-sound-good-but-its-bad-news-for-cars-and-drivers-heres-why/,greenlivingguy.com,2018-10-30T17:07:00.0000000Z
3,"<b>General</b> <b>Motors</b> presented a hydrogen fuel cell heavy-duty truck concept, along with a plan to produce at least 20 all-electric passenger vehicles by 2023 on Monday at the company’s Design Dome in Warren, Mich. The truck concept, nicknamed SURUS for Silent ...","<b>General</b> <b>Motors</b> Teases Heavy-Duty <b>Hydrogen Fuel Cell Truck, Electric</b> Lineup",https://www.trucks.com/2017/10/03/general-motors-hydrogen-fuel-cell-electric-truck/,trucks.com,2017-10-03T04:10:00.0000000Z
4,"MILFORD, Mich.—On the surface, Diane O’Nions lives in luxury. The suburban Detroit subdivision she has called home since 2005, The Oaks at Beach Lake, showcases beautifully crafted homes that sit on sprawling plots of land with sloping lawns and ...",Why People In This Michigan Suburb Say <b>General</b> <b>Motors</b> Polluted Their Water Supply,https://jalopnik.com/why-people-in-this-michigan-suburb-say-general-motors-p-1825514461,Jalopnik,2018-05-02T18:19:00.0000000Z
5,Morgan Stanley&#39;s outlook on <b>General</b> <b>Motors</b> shares has dimmed due to the escalating trade war between the U.S. and China. The firm reduced its price target to $46 from $50 for <b>General</b> <b>Motors</b> shares and cut its 2018 earnings per share estimate to $5.60 from ...,Morgan Stanley cuts its profit estimates for <b>General</b> <b>Motors</b> because of exposure to China,https://www.cnbc.com/2018/08/17/morgan-stanley-cuts-its-profits-estimates-for-general-motors-because-of-its-exposure-to-china.html,CNBC,2018-08-17T16:45:00.0000000Z
6,"DETROIT (AP) - <b>General</b> <b>Motors</b> is recalling about 41,000 pickup trucks and police sports utility vehicles because of loose brake pedals. The recall covers 2015 through 2016 Chevrolet Silverado and GMC Sierra 2500 and 3500 pickup trucks, Chevrolet Silverado ...","<b>General</b> <b>Motors</b> recalls pickups, SUVs over brakes",http://www.ksla.com/2018/09/18/general-motors-recalls-pickups-suvs-over-brakes/,KSLA,2018-09-18T23:09:00.0000000Z
